,product_type,stay_dt,dow,booking_dt,days_prior,daily_gross_bookings,daily_gross_rev,daily_cxl_bookings,daily_cxl_rev,daily_net_bookings,daily_net_rev,cummulative_gross_bookings,cummulative_gross_rev,cummulative_cxl_bookings,cummulative_cxl_rev,OTB,OTB_rev,OTB_to_be_cxl,OTB_rev_to_be_cxl,OTB_to_survive,OTB_rev_to_survive,day_of_week,dp_range,price,OTB_cxl_rate,day_type,OP_FENC,CORP_BUS,MEM_OTHER,GOV_UNFENC,GROUP,predict_cxl_rate
1,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-31,1,0,0.0,0,0.0,0,0.0,32,4599.0,3,405.0,29,4194.0,0,0.0,29,4194.0,4,1_7,144.62068965517201,0.0,0,0,1,0,0,0,0.04756753166002407
2,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-30,2,7,1125.0,1,153.0,6,972.0,32,4599.0,3,405.0,29,4194.0,0,0.0,29,4194.0,4,1_7,144.62068965517201,0.0,0,0,1,0,0,0,0.05150740332346096
3,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-29,3,0,0.0,0,0.0,0,0.0,25,3474.0,2,252.0,23,3222.0,1,153.0,22,3069.0,4,1_7,140.086956521739,0.0434782608695652,0,0,1,0,0,0,0.0573924736799309
4,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-28,4,0,0.0,0,0.0,0,0.0,25,3474.0,2,252.0,23,3222.0,1,153.0,22,3069.0,4,1_7,140.086956521739,0.0434782608695652,0,0,1,0,0,0,0.06133234534336747
5,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-27,5,2,252.0,2,252.0,0,0.0,25,3474.0,2,252.0,23,3222.0,1,153.0,22,3069.0,4,1_7,140.086956521739,0.0434782608695652,0,0,1,0,0,0,0.06527221700680434
6,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-26,6,0,0.0,0,0.0,0,0.0,23,3222.0,0,0.0,23,3222.0,2,279.0,21,2943.0,4,1_7,140.086956521739,0.0869565217391304,0,0,1,0,0,0,0.06973539392691311
7,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-25,7,3,459.0,0,0.0,3,459.0,23,3222.0,0,0.0,23,3222.0,2,279.0,21,2943.0,4,1_7,140.086956521739,0.0869565217391304,0,0,1,0,0,0,0.07367526559035
8,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-24,8,0,0.0,0,0.0,0,0.0,20,2763.0,0,0.0,20,2763.0,2,279.0,18,2484.0,4,8_14,138.15,0.1,0,0,1,0,0,0,0.07844864165308481
9,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-23,9,1,153.0,0,0.0,1,153.0,20,2763.0,0,0.0,20,2763.0,2,279.0,18,2484.0,4,8_14,138.15,0.1,0,0,1,0,0,0,0.08238851331652147
10,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-22,10,0,0.0,0,0.0,0,0.0,19,2610.0,0,0.0,19,2610.0,2,279.0,17,2331.0,4,8_14,137.36842105263202,0.10526315789473699,0,0,1,0,0,0,0.08660962655265671
11,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-21,11,0,0.0,0,0.0,0,0.0,19,2610.0,0,0.0,19,2610.0,2,279.0,17,2331.0,4,8_14,137.36842105263202,0.10526315789473699,0,0,1,0,0,0,0.09054949821609337
12,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-20,12,1,153.0,0,0.0,1,153.0,19,2610.0,0,0.0,19,2610.0,2,279.0,17,2331.0,4,8_14,137.36842105263202,0.10526315789473699,0,0,1,0,0,0,0.09448936987952981
13,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-19,13,1,126.0,0,0.0,1,126.0,18,2457.0,0,0.0,18,2457.0,2,279.0,16,2178.0,4,8_14,136.5,0.111111111111111,0,0,1,0,0,0,0.09871265966503895
14,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-18,14,0,0.0,0,0.0,0,0.0,17,2331.0,0,0.0,17,2331.0,1,153.0,16,2178.0,4,8_14,137.11764705882402,0.0588235294117647,0,0,1,0,0,0,0.10289870368586583
15,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-17,15,2,306.0,0,0.0,2,306.0,17,2331.0,0,0.0,17,2331.0,1,153.0,16,2178.0,4,15_21,137.11764705882402,0.0588235294117647,0,0,1,0,0,0,0.10683857534930259
16,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-16,16,1,153.0,0,0.0,1,153.0,15,2025.0,0,0.0,15,2025.0,1,153.0,14,1872.0,4,15_21,135.0,0.0666666666666667,0,0,1,0,0,0,0.1113548274840837
17,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-15,17,0,0.0,0,0.0,0,0.0,14,1872.0,0,0.0,14,1872.0,1,153.0,13,1719.0,4,15_21,133.714285714286,0.0714285714285714,0,0,1,0,0,0,0.11558857601333568
18,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-14,18,0,0.0,0,0.0,0,0.0,14,1872.0,0,0.0,14,1872.0,1,153.0,13,1719.0,4,15_21,133.714285714286,0.0714285714285714,0,0,1,0,0,0,0.11952844767677258
19,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-13,19,10,1287.0,0,0.0,10,1287.0,14,1872.0,0,0.0,14,1872.0,1,153.0,13,1719.0,4,15_21,133.714285714286,0.0714285714285714,0,0,1,0,0,0,0.123468319340209
20,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-12,20,0,0.0,0,0.0,0,0.0,4,585.0,0,0.0,4,585.0,1,153.0,3,432.0,4,15_21,146.25,0.25,0,0,1,0,0,0,0.1297105309715822
21,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-11,21,1,126.0,0,0.0,1,126.0,4,585.0,0,0.0,4,585.0,1,153.0,3,432.0,4,15_21,146.25,0.25,0,0,1,0,0,0,0.1336504026350191
22,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-10,22,2,306.0,0,0.0,2,306.0,3,459.0,0,0.0,3,459.0,1,153.0,2,306.0,4,22_28,153.0,0.33333333333333304,0,0,1,0,0,0,0.13768274968002414
23,BUSINESS TRAVEL AGENCIES,2012-02-01,4,2012-01-09,23,1,153.0,0,0.0,1,153.0,1,153.0,0,0.0,1,153.0,1,153.0,0,0.0,4,22_28,153.0,1.0,0,0,1,0,0,0,0.14214592660013314
24,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-02-01,1,1,153.0,0,0.0,1,153.0,13,2250.0,0,0.0,13,2250.0,0,0.0,13,2250.0,5,1_7,173.07692307692298,0.0,0,0,1,0,0,0,0.05182572460231301
25,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-31,2,1,153.0,0,0.0,1,153.0,12,2097.0,0,0.0,12,2097.0,0,0.0,12,2097.0,5,1_7,174.75,0.0,0,0,1,0,0,0,0.055985316072237806
26,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-30,3,0,0.0,0,0.0,0,0.0,11,1944.0,0,0.0,11,1944.0,0,0.0,11,1944.0,5,1_7,176.72727272727298,0.0,0,0,1,0,0,0,0.06013728339273501
27,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-29,4,0,0.0,0,0.0,0,0.0,11,1944.0,0,0.0,11,1944.0,0,0.0,11,1944.0,5,1_7,176.72727272727298,0.0,0,0,1,0,0,0,0.06407715505617145
28,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-28,5,0,0.0,0,0.0,0,0.0,11,1944.0,0,0.0,11,1944.0,0,0.0,11,1944.0,5,1_7,176.72727272727298,0.0,0,0,1,0,0,0,0.06801702671960845
29,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-27,6,0,0.0,0,0.0,0,0.0,11,1944.0,0,0.0,11,1944.0,0,0.0,11,1944.0,5,1_7,176.72727272727298,0.0,0,0,1,0,0,0,0.07195689838304488
30,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-26,7,6,1026.0,0,0.0,6,1026.0,11,1944.0,0,0.0,11,1944.0,0,0.0,11,1944.0,5,1_7,176.72727272727298,0.0,0,0,1,0,0,0,0.07589677004648178
31,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-25,8,2,306.0,0,0.0,2,306.0,5,918.0,0,0.0,5,918.0,0,0.0,5,918.0,5,8_14,183.6,0.0,0,0,1,0,0,0,0.08123430428322656
32,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-24,9,2,486.0,0,0.0,2,486.0,3,612.0,0,0.0,3,612.0,0,0.0,3,612.0,5,8_14,204.0,0.0,0,0,1,0,0,0,0.08518618996866058
33,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-23,10,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,8_14,126.0,0.0,0,0,1,0,0,0,0.0916043039625267
34,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-22,11,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,8_14,126.0,0.0,0,0,1,0,0,0,0.09554417562596325
35,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-21,12,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,8_14,126.0,0.0,0,0,1,0,0,0,0.0994840472893998
36,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-20,13,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,8_14,126.0,0.0,0,0,1,0,0,0,0.10342391895283647
37,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-19,14,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,8_14,126.0,0.0,0,0,1,0,0,0,0.10736379061627314
38,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-18,15,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,15_21,126.0,0.0,0,0,1,0,0,0,0.1113036622797098
39,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-17,16,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,15_21,126.0,0.0,0,0,1,0,0,0,0.11524353394314647
40,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-16,17,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,15_21,126.0,0.0,0,0,1,0,0,0,0.11918340560658298
41,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-15,18,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,15_21,126.0,0.0,0,0,1,0,0,0,0.12312327727001977
42,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-14,19,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,15_21,126.0,0.0,0,0,1,0,0,0,0.12706314893345633
43,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-13,20,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,15_21,126.0,0.0,0,0,1,0,0,0,0.1310030205968929
44,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-12,21,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,15_21,126.0,0.0,0,0,1,0,0,0,0.13494289226032963
45,BUSINESS TRAVEL AGENCIES,2012-02-02,5,2012-01-11,22,1,126.0,0,0.0,1,126.0,1,126.0,0,0.0,1,126.0,0,0.0,1,126.0,5,22_28,126.0,0.0,0,0,1,0,0,0,0.13888276392376608
46,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-02-04,1,0,0.0,0,0.0,0,0.0,12,2133.0,4,760.0,8,1373.0,0,0.0,8,1373.0,1,1_7,171.625,0.0,1,0,1,0,0,0,0.03298064704608583
47,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-02-03,2,0,0.0,1,274.0,-1,-274.0,12,2133.0,4,760.0,8,1373.0,0,0.0,8,1373.0,1,1_7,171.625,0.0,1,0,1,0,0,0,0.036920518709522496
48,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-02-02,3,0,0.0,0,0.0,0,0.0,12,2133.0,3,486.0,9,1647.0,1,274.0,8,1373.0,1,1_7,183.0,0.111111111111111,1,0,1,0,0,0,0.040575295383036156
49,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-02-01,4,0,0.0,0,0.0,0,0.0,12,2133.0,3,486.0,9,1647.0,1,274.0,8,1373.0,1,1_7,183.0,0.111111111111111,1,0,1,0,0,0,0.04451516704647293
50,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-31,5,0,0.0,0,0.0,0,0.0,12,2133.0,3,486.0,9,1647.0,1,274.0,8,1373.0,1,1_7,183.0,0.111111111111111,1,0,1,0,0,0,0.048455038709909595
51,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-30,6,3,567.0,0,0.0,3,567.0,12,2133.0,3,486.0,9,1647.0,1,274.0,8,1373.0,1,1_7,183.0,0.111111111111111,1,0,1,0,0,0,0.05239491037334615
52,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-29,7,0,0.0,0,0.0,0,0.0,9,1566.0,3,486.0,6,1080.0,1,274.0,5,806.0,1,1_7,180.0,0.166666666666667,1,0,1,0,0,0,0.057194929809243455
53,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-28,8,0,0.0,0,0.0,0,0.0,9,1566.0,3,486.0,6,1080.0,1,274.0,5,806.0,1,8_14,180.0,0.166666666666667,1,0,1,0,0,0,0.06113480147268001
54,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-27,9,0,0.0,1,162.0,-1,-162.0,9,1566.0,3,486.0,6,1080.0,1,274.0,5,806.0,1,8_14,180.0,0.166666666666667,1,0,1,0,0,0,0.06507467313611677
55,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-26,10,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,8_14,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.06907899327451254
56,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-25,11,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,8_14,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.07301886493794911
57,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-24,12,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,8_14,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.07695873660138568
58,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-23,13,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,8_14,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.08089860826482244
59,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-22,14,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,8_14,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.08483847992825909
60,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-21,15,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,15_21,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.08877835159169566
61,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-20,16,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,15_21,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.0927182232551323
62,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-19,17,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,15_21,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.09665809491856896
63,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-18,18,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,15_21,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.10059796658200564
64,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-17,19,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,15_21,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.10453783824544217
65,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-16,20,0,0.0,0,0.0,0,0.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,15_21,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.10847770990887874
66,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-15,21,0,0.0,1,162.0,-1,-162.0,9,1566.0,2,324.0,7,1242.0,2,436.0,5,806.0,1,15_21,177.42857142857102,0.28571428571428603,1,0,1,0,0,0,0.11241758157231553
67,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-14,22,0,0.0,0,0.0,0,0.0,9,1566.0,1,162.0,8,1404.0,3,598.0,5,806.0,1,22_28,175.5,0.375,1,0,1,0,0,0,0.1164057895919713
68,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-13,23,5,864.0,1,162.0,4,702.0,9,1566.0,1,162.0,8,1404.0,3,598.0,5,806.0,1,22_28,175.5,0.375,1,0,1,0,0,0,0.12034566125540787
69,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-12,24,2,324.0,0,0.0,2,324.0,4,702.0,0,0.0,4,702.0,1,162.0,3,540.0,1,22_28,175.5,0.25,1,0,1,0,0,0,0.12559379606052556
70,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-11,25,0,0.0,0,0.0,0,0.0,2,378.0,0,0.0,2,378.0,0,0.0,2,378.0,1,22_28,189.0,0.0,1,0,1,0,0,0,0.12971861848709954
71,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-10,26,0,0.0,0,0.0,0,0.0,2,378.0,0,0.0,2,378.0,0,0.0,2,378.0,1,22_28,189.0,0.0,1,0,1,0,0,0,0.1336584901505362
72,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-09,27,0,0.0,0,0.0,0,0.0,2,378.0,0,0.0,2,378.0,0,0.0,2,378.0,1,22_28,189.0,0.0,1,0,1,0,0,0,0.1375983618139729
73,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-08,28,0,0.0,0,0.0,0,0.0,2,378.0,0,0.0,2,378.0,0,0.0,2,378.0,1,22_28,189.0,0.0,1,0,1,0,0,0,0.14153823347740946
74,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-07,29,0,0.0,0,0.0,0,0.0,2,378.0,0,0.0,2,378.0,0,0.0,2,378.0,1,29_32,189.0,0.0,1,0,1,0,0,0,0.1454781051408462
75,BUSINESS TRAVEL AGENCIES,2012-02-05,1,2012-01-06,30,2,378.0,0,0.0,2,378.0,2,378.0,0,0.0,2,378.0,0,0.0,2,378.0,1,29_32,189.0,0.0,1,0,1,0,0,0,0.14941797680428276
76,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-02-05,1,0,0.0,0,0.0,0,0.0,18,3311.0,5,1034.0,13,2277.0,0,0.0,13,2277.0,2,1_7,175.15384615384602,0.0,0,0,1,0,0,0,0.05046540692316513
77,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-02-04,2,0,0.0,0,0.0,0,0.0,18,3311.0,5,1034.0,13,2277.0,0,0.0,13,2277.0,2,1_7,175.15384615384602,0.0,0,0,1,0,0,0,0.05440527858660191
78,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-02-03,3,0,0.0,1,274.0,-1,-274.0,18,3311.0,5,1034.0,13,2277.0,0,0.0,13,2277.0,2,1_7,175.15384615384602,0.0,0,0,1,0,0,0,0.058345150250038474
79,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-02-02,4,0,0.0,0,0.0,0,0.0,18,3311.0,4,760.0,14,2551.0,1,274.0,13,2277.0,2,1_7,182.214285714286,0.0714285714285714,0,0,1,0,0,0,0.06210806402817093
80,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-02-01,5,0,0.0,0,0.0,0,0.0,18,3311.0,4,760.0,14,2551.0,1,274.0,13,2277.0,2,1_7,182.214285714286,0.0714285714285714,0,0,1,0,0,0,0.0660479356916078
81,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-31,6,0,0.0,0,0.0,0,0.0,18,3311.0,4,760.0,14,2551.0,1,274.0,13,2277.0,2,1_7,182.214285714286,0.0714285714285714,0,0,1,0,0,0,0.06998780735504426
82,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-30,7,0,0.0,0,0.0,0,0.0,18,3311.0,4,760.0,14,2551.0,1,274.0,13,2277.0,2,1_7,182.214285714286,0.0714285714285714,0,0,1,0,0,0,0.07392767901848116
83,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-29,8,0,0.0,0,0.0,0,0.0,18,3311.0,4,760.0,14,2551.0,1,274.0,13,2277.0,2,8_14,182.214285714286,0.0714285714285714,0,0,1,0,0,0,0.07786755068191757
84,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-28,9,0,0.0,0,0.0,0,0.0,18,3311.0,4,760.0,14,2551.0,1,274.0,13,2277.0,2,8_14,182.214285714286,0.0714285714285714,0,0,1,0,0,0,0.08180742234535425
85,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-27,10,0,0.0,1,162.0,-1,-162.0,18,3311.0,4,760.0,14,2551.0,1,274.0,13,2277.0,2,8_14,182.214285714286,0.0714285714285714,0,0,1,0,0,0,0.08574729400879093
86,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-26,11,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,8_14,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.08972094144706712
87,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-25,12,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,8_14,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.09366081311050366
88,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-24,13,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,8_14,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.09760068477394043
89,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-23,14,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,8_14,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.101540556437377
90,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-22,15,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,15_21,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.10548042810081378
91,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-21,16,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,15_21,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.10942029976425031
92,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-20,17,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,15_21,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.11336017142768688
93,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-19,18,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,15_21,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.11730004309112364
94,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-18,19,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,15_21,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.1212399147545603
95,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-17,20,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,15_21,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.12517978641799687
96,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-16,21,0,0.0,0,0.0,0,0.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,15_21,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.12911965808143366
97,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-15,22,0,0.0,1,162.0,-1,-162.0,18,3311.0,3,598.0,15,2713.0,2,436.0,13,2277.0,2,22_28,180.866666666667,0.133333333333333,0,0,1,0,0,0,0.13305952974487006
98,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-14,23,0,0.0,0,0.0,0,0.0,18,3311.0,2,436.0,16,2875.0,3,598.0,13,2277.0,2,22_28,179.6875,0.1875,0,0,1,0,0,0,0.13702895521129144
99,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-13,24,5,864.0,2,436.0,3,428.0,18,3311.0,2,436.0,16,2875.0,3,598.0,13,2277.0,2,22_28,179.6875,0.1875,0,0,1,0,0,0,0.14096882687472828
100,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-12,25,9,1817.0,0,0.0,9,1817.0,13,2447.0,0,0.0,13,2447.0,2,436.0,11,2011.0,2,22_28,188.230769230769,0.153846153846154,0,0,1,0,0,0,0.14600283919586732
101,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-11,26,0,0.0,0,0.0,0,0.0,4,630.0,0,0.0,4,630.0,0,0.0,4,630.0,2,22_28,157.5,0.0,0,0,1,0,0,0,0.15306779887425648
102,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-10,27,0,0.0,0,0.0,0,0.0,4,630.0,0,0.0,4,630.0,0,0.0,4,630.0,2,22_28,157.5,0.0,0,0,1,0,0,0,0.15700767053769304
103,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-09,28,0,0.0,0,0.0,0,0.0,4,630.0,0,0.0,4,630.0,0,0.0,4,630.0,2,22_28,157.5,0.0,0,0,1,0,0,0,0.1609475422011296
104,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-08,29,0,0.0,0,0.0,0,0.0,4,630.0,0,0.0,4,630.0,0,0.0,4,630.0,2,29_32,157.5,0.0,0,0,1,0,0,0,0.16488741386456646
105,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-07,30,0,0.0,0,0.0,0,0.0,4,630.0,0,0.0,4,630.0,0,0.0,4,630.0,2,29_32,157.5,0.0,0,0,1,0,0,0,0.1688272855280029
106,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-06,31,2,378.0,0,0.0,2,378.0,4,630.0,0,0.0,4,630.0,0,0.0,4,630.0,2,29_32,157.5,0.0,0,0,1,0,0,0,0.17276715719143948
107,BUSINESS TRAVEL AGENCIES,2012-02-06,2,2012-01-05,32,0,0.0,0,0.0,0,0.0,2,252.0,0,0.0,2,252.0,0,0.0,2,252.0,2,29_32,126.0,0.0,0,0,1,0,0,0,0.17801982792979665
